990,17630
991,15223
992,20322
993,21229
994,22296
995,30750
996,16042
997,6050
998,19090
999,27945
1000,13407
1001,28216
1002,31980
1003,7171
1004,7511
1005,32001
1006,29892
1007,17446
1008,306
1009,6889
1010,9188
1011,27776
1012,30257
1013,17403
1014,6585
1015,7196
1016,1868
1017,14119
1018,14856
1019,1534
1020,16510
1021,8514
1022,19420
1023,11343
1024,21860
1025,31054
1026,29891
1027,16058
1028,5638
1029,29180
1030,29753
1031,14357
1032,9717
1033,9327
1034,13157
1035,32580
1036,10646
1037,22595
1038,32003
1039,3930
1040,23997
1041,3278
1042,29090
1043,27394
1044,19837
1045,10149
1046,3087
1047,24350
1048,6719
1049,27746
1050,18961
1051,22701
1052,2578
1053,8613
1054,19798
1055,20978
1056,20546
1057,1881
1058,2222
1059,6867
1060,17452
1061,569
1062,19831
1063,127
1064,31312
1065,8338
1066,19800
1067,6227
1068,29608
1069,23626
1070,25651
1071,12799
1072,22329
1073,15905
1074,15956
1075,13540
1076,27111
1077,17975
1078,12015
1079,27841
1080,14477
1081,15823
1082,19145
1083,2447
1084,10317
1085,22098
1086,6965
1087,22185
1088,24869
1089,14743
1090,32066
1091,27952
1092,18115
1093,28513
1094,307
1095,26030
1096,29595
1097,15401
1098,24111
1099,19705
1100,27190
1101,23838
1102,20026
1103,24667
1104,28877
1105,17771
1106,26212
1107,21743
1108,19222
1109,16568
1110,16192
1111,11854
1112,18014
1113,7923
1114,408
1115,26731
1116,19416
1117,19792
1118,11103
1119,30908
1120,27957
1121,142
1122,8423
1123,27291
1124,8052
1125,21629
1126,24149
1127,6891
1128,6140
1129,1213
1130,23889
1131,22270
1132,32744
1133,8904
1134,770
1135,25270
1136,29090
1137,27954
1138,10809
1139,10731
1140,29875
1141,11312
1142,7660
1143,8461
1144,27609
1145,14168
1146,6119
1147,6411
1148,10586
1149,2215
1150,6078
1151,2675
1152,7577
1153,200
1154,9734
1155,7130
1156,21479
1157,16531
1158,22468
1159,26494
1160,12699
1161,15317
1162,9766
1163,17450
1164,11109
1165,26959
1166,28273
1167,5466
1168,25823
1169,13313
1170,11835
1171,26272
1172,28261
1173,4520
1174,20442
1175,22086
1176,5415
1177,25221
1178,6940
1179,4917
1180,31100
1181,32352
1182,7737
1183,29205
1184,24442
1185,4813
1186,8965
1187,23990
1188,28099
1189,13998
1190,1130
1191,9903
1192,20129
1193,22265
1194,30742
1195,30277
1196,26454
1197,24763
1198,8305
1199,26766
1200,6573
1201,19549
1202,31442
1203,4566
1204,17365
1205,28198
1206,32242
1207,29505
1208,29295
1209,12290
1210,31905
1211,8882
1212,30950
1213,6274
1214,8375
1215,10732
1216,25599
1217,17187
1218,4686
1219,24823
1220,31409
1221,11731
1222,7982
1223,18374
1224,16694
1225,32689
1226,30345
1227,8982
1228,12898
1229,11541
1230,19689
1231,24729
1232,9012
1233,7376
1234,31846
1235,1620
1236,1195
1237,12981
1238,29980
1239,12613
1240,30682
1241,25432
1242,4572
1243,26442
1244,26687
1245,13589
1246,9506
1247,16446
1248,8273
1249,21076
1250,21063
1251,10853
1252,3160
1253,4364
1254,1784
1255,19978
1256,8065
1257,4998
1258,10471
1259,21606
1260,3890
1261,26212
1262,19392
1263,5572
1264,22683
1265,16353
1266,863
1267,29411
1268,17550
1269,17498
1270,9792
1271,23964
1272,23952
1273,29710
1274,5175
1275,21700
1276,3120
1277,9762
1278,21857
1279,22356
1280,19863
1281,13544
1282,9562
1283,4807
1284,14433
1285,16224
1286,16048
1287,20676
1288,17323
1289,9215
1290,31384
1291,26621
1292,1133
1293,6320
1294,6368
1295,13399
1296,21771
1297,1049
1298,17445
1299,23115
1300,6950
1301,31775
1302,9798
1303,22924
1304,8120
1305,3500
1306,8472
1307,13034
1308,11616
1309,12719
1310,32604
1311,9590
1312,26874
1313,4965
1314,12782
1315,18151
1316,6259
1317,3032
1318,27967
1319,31548
1320,19419
1321,30373
1322,15108
1323,4003
1324,7356
1325,17409
1326,21552
1327,31898
1328,30635
1329,27646
1330,22304
1331,4948
1332,9244
1333,9995
1334,11798
1335,6750
1336,32379
1337,4026
1338,14825
1339,7554
1340,6264
1341,4551
1342,5371
1343,29932
1344,13218
1345,19029
1346,618
1347,18315
1348,18999
1349,15738
1350,23947
1351,3258
1352,6714
1353,1278
1354,7572
1355,20768
1356,26311
1357,23648
1358,16792
1359,17108
1360,25508
1361,11802
1362,14521
1363,18629
1364,32536
1365,1574
1366,6809
1367,10586
1368,32256
1369,3521
1370,17425
1371,1109
1372,7711
1373,29807
1374,11302
1375,9213
1376,12982
1377,27199
1378,1336
1379,27004
1380,28500
1381,3920
1382,32381
1383,22662
1384,21744
1385,31892
1386,14766
1387,1595
1388,30005
1389,18900
1390,18688
1391,28495
1392,29
1393,13557
1394,18774
1395,31080
1396,20417
1397,20089
1398,27829
1399,9159
1400,26224
1401,20297
1402,2296
1403,11051
1404,4862
1405,31665
1406,32453
1407,9458
1408,12126
1409,14252
1410,3263
1411,21890
1412,11635
1413,12386
1414,25341
1415,17895
1416,26148
1417,16111
1418,2748
1419,23741
1420,24239
1421,26726
1422,30288
1423,32337
1424,30783
1425,7957
1426,19809
1427,30723
1428,15808
1429,10507
1430,18771
1431,15087
1432,17394
1433,20440
1434,13830
1435,10700
1436,20412
1437,15764
1438,27328
1439,32275
1440,14020
1441,11043
1442,20327
1443,2148
1444,11836
1445,17334
1446,16884
1447,20519
1448,31743
1449,24981
1450,28708
1451,22127
1452,15836
1453,2077
1454,31088
1455,35
1456,15153
1457,16132
1458,27968
1459,27487
1460,29884
1461,13029
1462,31068
1463,13336
1464,26287
1465,16120
1466,23715
1467,27647
1468,12546
1469,17440
1470,29183
1471,18856
1472,6669
1473,28972
1474,26520
1475,21228
1476,8022
1477,24662
1478,30280
1479,1676
1480,2216
1481,11792
1482,11600
1483,18710
1484,12645
1485,27905
1486,9801
1487,6413
1488,31772
1489,6986
1490,13661
1491,20036
1492,9310
1493,32013
1494,27062
1495,26763
1496,25294
1497,48
1498,29239
1499,12685
1500,6008
1501,3422
1502,14954
1503,13817
1504,28260
1505,27215
1506,21434
1507,23008
1508,12906
1509,4426
1510,32483
1511,3167
1512,16967
1513,8680
1514,27046
1515,24189
1516,23537
1517,20250
1518,29889
1519,342
1520,12840
1521,28269
1522,5662
1523,28538
1524,78
1525,3213
1526,11083
1527,17808
1528,4216
1529,11016
1530,20522
1531,3647
1532,26565
1533,2901
1534,3562
1535,1358
1536,3311
1537,11029
1538,30261
1539,5641
1540,7455
1541,21912
1542,32427
1543,6375
1544,8966
1545,28323
1546,12432
1547,5227
1548,25641
1549,23153
1550,193
1551,1352
1552,6268
1553,9975
1554,25581
1555,29128
1556,16435
1557,23149
1558,29441
1559,19566
1560,3029
1561,2825
1562,13284
1563,27099
1564,2706
1565,9230
1566,23141
1567,3566
1568,4822
1569,31749
1570,5490
1571,21551
1572,6430
1573,8266
1574,15498
1575,30574
1576,26891
1577,31179
1578,29044
1579,15527
1580,29876
1581,12045
1582,2610
1583,1321
1584,11841
1585,26480
1586,22321
1587,19447
1588,8118
1589,21427
1590,6594
1591,4719
1592,13580
1593,8122
1594,16078
1595,41
1596,27782
1597,12687
1598,12740
1599,14882
1600,24898
1601,22952
1602,23511
1603,13594
1604,25615
1605,22632
1606,9063
1607,1850
1608,5758
1609,23783
1610,32700
1611,31994
1612,15420
1613,24822
1614,29946
1615,30018
1616,13982
1617,1630
1618,3153
1619,18639
1620,24190
1621,22889
1622,7285
1623,16601
1624,12358
1625,7332
1626,30286
1627,24819
1628,32330
1629,482
1630,18928
1631,2098
1632,7515
1633,29828
1634,22477
1635,11665
1636,16280
1637,22776
1638,16937
1639,15252
1640,29064
1641,25984
1642,4815
1643,20268
1644,28006
1645,30773
1646,18691
1647,24027
1648,14524
1649,3659
1650,951
1651,1816
1652,16436
1653,16534
1654,7170
1655,5365
1656,26026
1657,26957
1658,17357
1659,28671
1660,13445
1661,22287
1662,31952
1663,2662
1664,12360
1665,12579
1666,31677
1667,1630
1668,29028
1669,28932
1670,19386
1671,7108
1672,1105
1673,5405
1674,17941
1675,261
1676,16092
1677,28881
1678,12851
1679,23356
1680,32707
1681,15806
1682,8650
1683,31130
1684,3199
1685,21059
1686,23888
1687,24587
1688,353
1689,8511
1690,29876
1691,25878
1692,2016
1693,26396
1694,18507
1695,26373
1696,18226
1697,10253
1698,7693
1699,23623
1700,17177
1701,25491
1702,5889
1703,17170
1704,7424
1705,8518
1706,6390
1707,13389
1708,27462
1709,15058
1710,116
1711,7596
1712,6874
1713,1856
1714,12018
1715,26397
1716,3848
1717,19319
1718,18761
1719,1891
1720,29586
1721,5122
1722,14953
1723,19456
1724,29955
1725,23571
1726,20043
1727,22617
1728,21312
1729,9672
1730,31015
1731,8213
1732,608
1733,26542
1734,7910
1735,24774
1736,19901
1737,29572
1738,28378
1739,24267
1740,12619
1741,14913
1742,10157
1743,26997
1744,23849
1745,4440
1746,22423
1747,27240
1748,6006
1749,23866
1750,27860
1751,1092
1752,28774
1753,17692
1754,10838
1755,1157
1756,31893
1757,21499
1758,21687
1759,11432
1760,2459
1761,10974
1762,11121
1763,5776
1764,224
1765,10332
1766,593
1767,14375
1768,27826
1769,10589
1770,3881
1771,19016
1772,21396
1773,18213
1774,16326
1775,5853
1776,24025
1777,13966
1778,11297
1779,29252
1780,31090
1781,11412
1782,30937
1783,25592
1784,28677
1785,27671
1786,15841
1787,17005
1788,9023
1789,24797
1790,17782
1791,17979
1792,25450
1793,27607
1794,14165
1795,22655
1796,5186
1797,17573
1798,1066
1799,8318
1800,5124
1801,5211
1802,9547
1803,5260
1804,6345
1805,11654
1806,1190
1807,4653
1808,30738
1809,1386
1810,8441
1811,16761
1812,3236
1813,21134
1814,16961
1815,18373
1816,11926
1817,29819
1818,21108
1819,3455
1820,29096
1821,2240
1822,11890
1823,7002
1824,7638
1825,20793
1826,825
1827,21163
1828,5677
1829,20369
1830,2905
1831,1299
1832,8670
1833,14854
1834,16553
1835,12127
1836,19345
1837,11628
1838,22071
1839,23468
1840,19195
1841,16501
1842,3717
1843,28367
1844,11443
1845,23599
1846,16882
1847,25844
1848,11329
1849,32206
1850,10614
1851,16772
1852,29816
1853,17836
1854,16786
1855,13901
1856,14855
1857,30606
1858,22919
1859,17885
1860,25674
1861,20521
1862,8903
1863,25902
1864,14438
1865,21477
1866,21673
1867,24713
1868,14996
1869,31456
1870,14432
1871,1956
1872,14781
1873,24118
1874,12590
1875,25870
1876,14664
1877,19072
1878,5333
1879,1228
1880,11568
1881,23450
1882,26703
1883,3653
1884,15449
1885,1450
1886,21694
1887,13659
1888,32036
1889,12125
1890,26790
1891,18139
1892,24641
1893,16756
1894,31066
1895,21527
1896,15812
1897,20352
1898,14516
1899,16849
1900,14459
1901,15849
1902,21257
1903,15963
1904,27519
1905,2357
1906,10588
1907,25341
1908,5642
1909,4743
1910,31698
1911,1175
1912,14728
1913,5478
1914,6246
1915,30599
1916,24049
1917,10944
1918,25054
1919,19149
1920,28757
1921,32047
1922,17150
1923,15981
1924,28601
1925,4730
1926,25083
1927,30997
1928,23585
1929,20063
1930,10291
1931,16640
1932,7150
1933,4752
1934,29210
1935,15386
1936,19306
1937,8187
1938,31608
1939,31589
1940,10914
1941,7502
1942,23506
1943,21915
1944,7540
1945,26299
1946,10021
1947,21781
1948,29160
1949,2809
1950,1755
1951,15595
1952,24772
1953,6539
1954,24311
1955,26973
1956,31834
1957,9796
1958,21395
1959,3954
1960,421
1961,9739
1962,17036
1963,8158
1964,16276
1965,2268
1966,1404
1967,20777
1968,2214
1969,13583
1970,4072
1971,5390
1972,25271
1973,18397
1974,15803
1975,32034
1976,26906
1977,16160
1978,26099
1979,21174
1980,5351
1981,28762
1982,1435
1983,26109
1984,24470
1985,28921
1986,5881
1987,22642
1988,29645
1989,21465
1990,26888
1991,26228
1992,24695
1993,24587
1994,2857
1995,29747
1996,534
1997,9429
1998,8469
1999,25040
2000,5722
2001,3833
2002,13078
2003,27328
2004,11762
2005,25402
2006,20087
2007,5234
2008,28834
2009,16925
2010,2616
2011,28721
2012,26518
2013,6381
2014,17415
2015,13387
2016,16886
2017,9217
2018,10604
2019,28787
2020,18362
2021,26178
2022,24900
2023,24932
2024,28352
2025,14823
2026,26992
2027,10183
2028,17947
2029,24195
2030,31950
2031,26199
2032,11183
2033,10306
2034,5480
2035,2883
2036,32763
2037,13423
2038,24300
2039,18643
2040,19509
2041,18234
2042,11613
2043,335
2044,3740
2045,14009
2046,19463
2047,10781
2048,8458
2049,1836
2050,14520
2051,27177
2052,28104
2053,7301
2054,7981
2055,30602
2056,26279
2057,9512
2058,10443
2059,30818
2060,29260
2061,8687
2062,29840
2063,27397
2064,17356
2065,12145
2066,19272
2067,22878
2068,20601
2069,29828
2070,25604
2071,23439
2072,22523
2073,23040
2074,19656
2075,11736
2076,12962
2077,28614
2078,19332
2079,23994
2080,23034
2081,8961
2082,19269
2083,21084
2084,24480
2085,10668
2086,10669
2087,13357
2088,18005
2089,18261
2090,30881
2091,30667
2092,29009
2093,20256
2094,2113
2095,4132
2096,7641
2097,1806
2098,19741
2099,3035
2100,6932
2101,20607
2102,30373
2103,8685
2104,13339
2105,14838
2106,18914
2107,29076
2108,79
2109,24093
2110,5220
2111,31083
2112,3567
2113,13321
2114,19324
2115,2515
2116,6890
2117,13502
2118,11179
2119,13974
2120,20465
2121,31222
2122,27737
2123,3019
2124,12753
2125,14878
2126,23498
2127,2554
2128,15616
2129,17826
2130,30543
2131,11648
2132,24437
2133,26986
2134,21433
2135,1332
2136,17597
2137,23205
2138,27155
2139,7242
2140,10316
2141,4037
2142,7313
2143,15224
2144,8721
2145,10954
2146,1987
2147,17752
2148,8525
2149,22724
2150,29710
2151,12814
2152,2468
2153,19091
2154,31581
2155,28202
2156,9845
2157,10994
2158,14100
2159,8400
2160,26727
2161,13748
2162,2630
2163,7446
2164,8516
2165,21580
2166,23591
2167,685
2168,12811
2169,25491
2170,22212
2171,20932
2172,24384
2173,1734
2174,32241
2175,30249
2176,16263
2177,11214
2178,12931
2179,3505
2180,30833
2181,9413
2182,30144
2183,28123
2184,15766
2185,31413
2186,276
2187,11440
2188,17892
2189,23971
2190,1542
2191,12525
2192,11062
2193,21964
2194,10857
2195,3428
2196,26664
2197,6702
2198,5335
2199,11168
2200,26666
2201,12362
2202,7515
2203,2504
2204,24020
2205,14633
2206,30318
2207,4037
2208,21370
2209,3997
2210,25125
2211,16295
2212,10751
2213,7113
2214,18344
2215,17733
2216,31214
2217,32739
2218,15590
2219,10532
2220,2758
2221,569
2222,22663
2223,10907
2224,21654
2225,22642
2226,24610
2227,1332
2228,16330
2229,14359
2230,9905
2231,9556
2232,5957
2233,20562
2234,12098
2235,4127
2236,24752
2237,4341
2238,26607
2239,662
2240,3857
2241,25277
2242,4367
2243,3074
2244,17311
2245,13529
2246,9390
2247,10134
2248,4309
2249,934
2250,21051
2251,6480
2252,29637
2253,15549
2254,25217
2255,4640
2256,30639
2257,9263
2258,6105
2259,24396
2260,14290
2261,7951
2262,24221
2263,10515
2264,13186
2265,1841
2266,25055
2267,1169
2268,10363
2269,27698
2270,22619
2271,23778
2272,26485
2273,26040
2274,7595
2275,30602
2276,22264
2277,23291
2278,27578
2279,6164
2280,6258
2281,25477
2282,18555
2283,1786
2284,903
2285,9526
2286,31707
2287,32709
2288,27560
2289,21386
2290,8692
2291,19061
2292,25575
2293,13343
2294,11651
2295,1059
2296,29961
2297,19569
2298,28316
2299,23269
2300,31197
2301,7400
2302,29084
2303,16626
2304,5581
2305,3350
2306,19040
2307,23303
2308,31155
2309,27961
2310,8116
2311,11785
2312,27374
2313,12552
2314,2830
2315,20459
2316,16564
2317,18348
2318,8317
2319,8146
2320,19369
2321,13580
2322,13020
2323,18807
2324,23473
2325,20557
2326,10315
2327,6093
2328,22531
2329,19353
2330,29408
2331,23269
2332,7552
2333,26912
2334,409
2335,25870
2336,5954
2337,349
2338,15765
2339,25408
2340,17783
2341,16027
2342,26500
2343,5307
2344,9840
2345,12727
2346,26973
2347,9707
2348,13813
2349,9255
2350,28751
2351,12943
2352,30428
2353,19259
2354,25337
2355,13082
2356,15066
2357,16547
2358,2013
2359,22873
2360,7320
2361,25650
2362,28690
2363,8279
2364,24585
2365,2786
2366,31290
2367,4990
2368,11516
2369,7959
2370,436
2371,4350
2372,22509
2373,5672
2374,3603
2375,2931
2376,11553
2377,24347
2378,5838
2379,3778
2380,29170
2381,11952
2382,12088
2383,3139
2384,4199
2385,19618
2386,11955
2387,12838
2388,8455
2389,17961
2390,10529
2391,21007
2392,18159
2393,10691
2394,19356
2395,6916
2396,4643
2397,12340
2398,29031
2399,10889
2400,23586
2401,30411
2402,1316
2403,14601
2404,21181
2405,12008
2406,583
2407,25976
2408,9512
2409,26299
2410,10954
2411,25655
2412,1874
2413,20302
2414,17699
2415,5432
2416,32626
2417,9158
2418,30323
2419,17762
2420,12770
2421,5606
2422,3328
2423,7991
2424,7985
2425,25556
2426,20197
2427,3764
2428,2164
2429,31520
2430,8456
2431,7288
2432,28124
2433,19714
2434,6733
2435,1065
2436,23438
2437,14307
2438,22281
2439,2580
2440,30894
2441,10783
2442,8378
2443,21523
2444,3261
2445,25098
2446,15861
2447,18868
2448,28454
2449,28465
2450,32415
2451,16279
2452,5395
2453,22754
2454,22624
2455,29208
2456,12677
2457,3566
2458,10069
2459,4910
2460,7076
2461,429
2462,26373
2463,28563
2464,28500
2465,6723
2466,30615
2467,28454
2468,7176
2469,21538
2470,17218
2471,29837
2472,21979
2473,16080
2474,22532
2475,24606
2476,7389
2477,14059
2478,18839
2479,14848
2480,20138
2481,362
2482,28577
2483,18317
2484,30274
2485,11301
2486,21547
2487,4091
2488,19988
2489,22424
2490,26196
2491,5180
2492,10332
2493,19939
2494,17734
2495,15906
2496,12719
2497,2838
2498,14186
2499,19143
2500,16852
2501,6828
2502,8664
2503,13356
2504,11990
2505,28245
2506,5138
2507,24096
2508,22103
2509,4601
